# meta: schema_version=16, exported_at=2026-05-12T20:52:35Z, record_count=514, confidence_threshold=0
argus_record_id,id,identifier,identifier_type,device_category,manufacturer,model,confidence,source_type,source_url,source_excerpt,geographic_scope,description,first_seen,last_verified,notes
8e0cd9d9e65b7b7e,718,1644FMD4E1VA00010,drone_id_prefix,drone,Microdrones,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1644FMD4E1VA00010 manufacturer=Microdrones,US,Microdrones drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220011, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
34f81cf9bf2a3ba0,719,1596A30,drone_id_prefix,drone,Dronetag,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1596A30 manufacturer=Dronetag,US,Dronetag drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220012, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
993fcff4832b3f31,720,1581F7C6,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F7C6 manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220013, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
2d2457f62e430201,721,1581F4Z4,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F4Z4 manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220014, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
a3eb7b932fd226c8,722,1581F0UY,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F0UY manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220015, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
776d17d86157516e,723,1581F11V,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F11V manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220016, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
aa72f6f46fedf866,724,1581F0M6,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F0M6 manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220017, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
8a3c46cf7f52ccde,725,1581F163,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F163 manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220018, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
15c19f0d079247b8,726,1581F37Q,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F37Q manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220019, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
50cd0f50d74f3571,727,1581F3N3,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F3N3 manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220020, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
98a2335dd288e4dc,728,1581F1WN,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F1WN manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220021, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
6af66c9a0c84b5fa,729,1581F4GC,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F4GC manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220022, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
194d9f49a643d762,730,1581F6N8,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F6N8 manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220023, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
0c30a6126da6a901,731,1581F5FK,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F5FK manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220024, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
60b5872383d34e21,732,1581F67P,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F67P manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220025, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
970892ed3abaff14,733,1581F1ZN,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F1ZN manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220026, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
c82ae36849a49fef,734,1581F5FJ,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F5FJ manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220027, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
8970272d88daaa74,735,1581F5FH,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F5FH manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220028, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
1f884e015715773c,736,1581F5BK,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F5BK manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220029, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
0d8a34e130a69e94,737,1581F4BN,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F4BN manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220030, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
57650624cd4c1bb3,738,1581F4QZ,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F4QZ manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220031, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
6f15b9ef337dec4f,739,1581F45T,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F45T manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220032, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
1f89bf42c0207c8b,740,1581F4QW,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F4QW manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220033, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
84d8e579e9475fe9,741,1644FMD4E1VA0000,drone_id_prefix,drone,Microdrones,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1644FMD4E1VA0000 manufacturer=Microdrones,US,Microdrones drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220034, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
65de798ca0450244,742,1893FB10000,drone_id_prefix,drone,Pierce Aerospace,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1893FB10000 manufacturer=Pierce Aerospace,US,Pierce Aerospace drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220035, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
90777ea2398443fb,743,1581F3YT,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F3YT manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220036, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
cb0aa77e1a36315e,744,1581F08Q3,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F08Q3 manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220037, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
cb4c74698628ede3,745,1581F5BM,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F5BM manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220038, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
649658bd754e0081,746,1581F5BL,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F5BL manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220039, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
963af54f43ea3736,747,1889ERP1100,drone_id_prefix,drone,WISPR,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1889ERP1100 manufacturer=WISPR,US,WISPR drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220040, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
0acdad2def4b0403,748,1581F6GK,drone_id_prefix,drone,DJI,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1581F6GK manufacturer=DJI,US,DJI drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220041, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
05daa54a13cc6f18,749,1596F31,drone_id_prefix,drone,Dronetag,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1596F31 manufacturer=Dronetag,US,Dronetag drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220042, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
dccea5f38dfee0d4,750,1596F33,drone_id_prefix,drone,Dronetag,,85,primary_registry,https://uasdoc.faa.gov/listDocs,FAA RID Declaration of Compliance: prefix=1596F33 manufacturer=Dronetag,US,Dronetag drone,2026-05-12,2026-05-12,"{""cp15_primary_registry_single_source"": true, ""sec_8_2_band"": ""primary_registry 70-85; single-source 85"", ""sec_11_8_direct_issuer_citation"": true, ""faa_rid_canonical_publication"": ""https://uasdoc.faa.gov/listDocs"", ""faa_rid_machine_api"": ""https://uasdoc.faa.gov/api/v1/publicDOCRev"", ""raw_observations_ancestor_id"": 220043, ""raw_observations_ancestor_source"": ""alphafox02/DragonSync Wave-A 3a wrapper (source_id=23); canonical FAA registry is uasdoc.faa.gov direct issuer per CP15 \u00a711 #8"", ""mac_63_phase_6_promotion_cycle_2"": true}"
